timestamp,event
2026-05-04 14:42:27,Log cleared
2026-05-04 14:42:30,Move: backward
2026-05-04 14:42:30,Move: backward
2026-05-04 14:42:30,Move: backward
2026-05-04 14:42:31,Move: forward
2026-05-04 14:42:31,Move: forward
2026-05-04 14:42:32,Move: left
2026-05-04 14:42:32,Move: left
2026-05-04 14:42:32,Move: left
2026-05-04 14:42:32,Move: left
2026-05-04 14:42:32,Move: left
2026-05-04 14:42:32,Move: left
2026-05-04 14:42:33,Move: left
2026-05-04 14:42:33,Move: right
2026-05-04 14:42:33,Move: right
2026-05-04 14:42:33,Move: left
2026-05-04 14:42:33,Move: left
2026-05-04 14:42:34,Move: left
2026-05-04 14:42:34,Move: left
2026-05-04 14:42:34,Move: left
2026-05-04 14:42:34,Move: left
2026-05-04 14:42:34,Move: left
2026-05-04 14:42:34,Move: left
2026-05-04 14:42:34,Move: left
2026-05-04 14:42:34,Move: left
2026-05-04 14:42:34,Move: left
2026-05-04 14:42:35,Move: left
2026-05-04 14:42:35,Move: left
2026-05-04 14:42:35,Move: left
2026-05-04 14:42:35,Move: left
2026-05-04 14:42:35,Move: left
2026-05-04 14:42:35,Move: left
2026-05-04 14:42:36,Move: left
2026-05-04 14:42:36,Move: left
2026-05-04 14:42:36,Move: left
2026-05-04 14:42:36,Move: left
2026-05-04 14:42:36,Move: left
2026-05-04 14:42:36,Move: left
2026-05-04 14:42:36,Move: left
2026-05-04 14:42:36,Move: left
2026-05-04 14:42:37,Move: left
2026-05-04 14:42:37,Move: left
2026-05-04 14:42:37,Move: left
2026-05-04 14:42:37,Move: right
2026-05-04 14:42:37,Move: right
2026-05-04 14:42:37,Move: right
2026-05-04 14:42:37,Move: right
2026-05-04 14:42:38,Move: right
2026-05-04 14:42:38,Move: right
2026-05-04 14:42:38,Move: right
2026-05-04 14:42:38,Move: right
2026-05-04 14:42:38,Move: right
2026-05-04 14:42:38,Move: right
2026-05-04 14:42:38,Move: right
2026-05-04 14:42:39,Move: right
2026-05-04 14:42:39,Move: right
2026-05-04 14:42:39,Move: right
2026-05-04 14:42:39,Move: right
2026-05-04 14:42:39,Move: right
2026-05-04 14:42:40,Move: right
2026-05-04 14:42:40,Move: right
2026-05-04 14:42:40,Move: right
2026-05-04 14:42:40,Move: right
2026-05-04 14:42:40,Move: right
2026-05-04 14:42:40,Move: right
2026-05-04 14:42:40,Move: right
2026-05-04 14:42:40,Move: right
2026-05-04 14:42:40,Move: right
2026-05-04 14:42:40,Move: right
2026-05-04 14:42:40,Move: right
2026-05-04 14:42:41,Move: right
2026-05-04 14:42:41,Move: right
2026-05-04 14:42:41,Move: right
2026-05-04 14:42:41,Move: right
2026-05-04 14:42:41,Move: right
2026-05-04 14:42:41,Move: right
2026-05-04 14:42:41,Move: right
2026-05-04 14:42:41,Move: right
2026-05-04 14:42:41,Move: right
2026-05-04 14:42:41,Move: right
2026-05-04 14:42:41,Move: right
2026-05-04 14:42:41,Move: right
2026-05-04 14:42:41,Move: right
2026-05-04 14:42:41,Move: right
2026-05-04 14:42:41,Move: right
2026-05-04 14:42:42,Move: right
2026-05-04 14:42:42,Move: right
2026-05-04 14:42:42,Move: right
2026-05-04 14:42:42,Move: right
2026-05-04 14:42:42,Move: right
2026-05-04 14:42:42,Move: right
2026-05-04 14:42:42,Move: right
2026-05-04 14:42:42,Move: right
2026-05-04 14:42:42,Move: right
2026-05-04 14:42:42,Move: right
2026-05-04 14:42:42,Move: right
2026-05-04 14:42:42,Move: right
2026-05-04 14:42:43,Move: right
2026-05-04 14:42:43,Move: right
2026-05-04 14:42:43,Move: right
2026-05-04 14:42:43,Move: right
2026-05-04 14:42:43,Move: right
2026-05-04 14:42:43,Move: right
2026-05-04 14:42:43,Move: right
2026-05-04 14:42:43,Move: right
2026-05-04 14:42:43,Move: right
2026-05-04 14:42:43,Move: right
2026-05-04 14:42:43,Move: right
2026-05-04 14:42:43,Move: right
2026-05-04 14:42:44,Move: right
2026-05-04 14:42:44,Move: right
2026-05-04 14:42:44,Move: right
2026-05-04 14:42:44,Move: right
2026-05-04 14:42:44,Move: right
2026-05-04 14:42:44,Move: right
2026-05-04 14:42:44,Move: right
2026-05-04 14:42:44,Move: right
2026-05-04 14:42:44,Move: right
2026-05-04 14:42:44,Move: right
2026-05-04 14:42:44,Move: right
2026-05-04 14:42:44,Move: right
2026-05-04 14:42:44,Move: right
2026-05-04 14:42:45,Move: right
2026-05-04 14:42:45,Move: right
2026-05-04 14:42:45,Move: right
2026-05-04 14:42:45,Move: right
2026-05-04 14:42:45,Move: right
2026-05-04 14:42:45,Move: right
2026-05-04 14:42:45,Move: right
2026-05-04 14:42:45,Move: right
2026-05-04 14:42:45,Move: right
2026-05-04 14:42:45,Move: right
2026-05-04 14:42:45,Move: right
2026-05-04 14:42:45,Move: right
2026-05-04 14:42:46,Move: right
2026-05-04 14:42:46,Move: right
2026-05-04 14:42:46,Move: right
2026-05-04 14:42:46,Move: left
2026-05-04 14:42:46,Move: left
2026-05-04 14:42:46,Move: left
2026-05-04 14:42:51,Speed: 95
2026-05-04 14:42:51,Move: left
2026-05-04 14:42:51,Move: left
2026-05-04 14:42:51,Move: left
2026-05-04 14:42:51,Move: left
2026-05-04 14:42:52,Move: left
2026-05-04 14:42:52,Move: left
2026-05-04 14:42:52,Move: left
2026-05-04 14:42:52,Move: left
2026-05-04 14:42:52,Move: left
2026-05-04 14:42:52,Move: left
2026-05-04 14:42:52,Move: left
2026-05-04 14:42:52,Move: left
2026-05-04 14:42:53,Move: left
2026-05-04 14:42:53,Move: left
2026-05-04 14:42:53,Move: left
2026-05-04 14:42:53,Move: left
2026-05-04 14:42:53,Move: left
2026-05-04 14:42:53,Move: left
2026-05-04 14:42:53,Move: left
2026-05-04 14:42:53,Move: left
2026-05-04 14:42:53,Move: left
2026-05-04 14:42:53,Move: left
2026-05-04 14:42:53,Move: left
2026-05-04 14:42:54,Move: left
2026-05-04 14:42:56,Move: right
2026-05-04 14:42:56,Move: left
2026-05-04 14:42:56,Move: right
2026-05-04 14:42:56,Move: left
2026-05-04 14:42:56,Move: right
2026-05-04 14:42:56,Move: left
2026-05-04 14:42:56,Move: right
2026-05-04 14:42:56,Move: left
2026-05-04 14:42:56,Move: right
2026-05-04 14:42:56,Move: left
2026-05-04 14:42:56,Move: right
2026-05-04 14:42:56,Move: left
2026-05-04 14:42:57,Move: right
2026-05-04 14:42:57,Move: left
2026-05-04 14:42:57,Move: right
2026-05-04 14:42:57,Move: left
2026-05-04 14:42:57,Move: right
2026-05-04 14:42:57,Move: left
2026-05-04 14:42:57,Move: right
2026-05-04 14:42:57,Move: left
2026-05-04 14:42:57,Move: right
2026-05-04 14:42:57,Move: left
2026-05-04 14:42:57,Move: right
2026-05-04 14:42:57,Move: left
2026-05-04 14:42:57,Move: right
2026-05-04 14:42:57,Move: left
2026-05-04 14:42:57,Move: right
2026-05-04 14:42:57,Move: right
2026-05-04 14:42:57,Move: left
2026-05-04 14:42:57,Move: right
2026-05-04 14:42:57,Move: left
2026-05-04 14:42:57,Move: right
2026-05-04 14:42:57,Move: left
2026-05-04 14:42:57,Move: right
2026-05-04 14:42:57,Move: right
2026-05-04 14:42:58,Move: right
2026-05-04 14:42:58,Move: right
2026-05-04 14:42:58,Move: right
2026-05-04 14:42:58,Move: right
2026-05-04 14:42:58,Move: right
2026-05-04 14:42:58,Move: right
2026-05-04 14:42:58,Move: right
2026-05-04 14:42:58,Move: right
2026-05-04 14:42:58,Move: right
2026-05-04 14:42:58,Move: right
2026-05-04 14:42:59,Move: right
2026-05-04 14:42:59,Move: right
2026-05-04 14:42:59,Move: backward
2026-05-04 14:42:59,Move: backward
2026-05-04 14:43:00,Move: forward
2026-05-04 14:43:00,Move: forward
2026-05-04 14:43:01,Move: forward
2026-05-04 14:43:02,Speed: 93
2026-05-04 14:43:04,Move: left
2026-05-04 14:43:04,Move: left
2026-05-04 14:43:04,Move: left
2026-05-04 14:43:05,Move: left
2026-05-04 14:43:07,Move: right
2026-05-04 14:43:07,Move: right
2026-05-04 14:43:07,Move: right
2026-05-04 14:43:09,Move: backward
2026-05-04 14:43:09,Move: backward
2026-05-04 14:43:11,Move: left
2026-05-04 14:43:11,Move: left
2026-05-04 14:43:11,Move: left
2026-05-04 14:43:11,Move: left
2026-05-04 14:43:11,Move: left
2026-05-04 14:43:11,Move: left
2026-05-04 14:43:11,Move: left
2026-05-04 14:43:11,Move: left
2026-05-04 14:43:12,Move: left
2026-05-04 14:43:12,Move: right
2026-05-04 14:43:12,Move: right
2026-05-04 14:43:12,Move: right
2026-05-04 14:43:13,Move: forward
2026-05-04 14:43:13,Move: forward
2026-05-04 14:43:13,Move: forward
2026-05-04 14:43:13,Move: forward
2026-05-04 14:43:13,Move: forward
2026-05-04 14:43:14,Move: forward
2026-05-04 14:43:14,Move: right
2026-05-04 14:43:14,Move: right
2026-05-04 14:43:15,Move: left
2026-05-04 14:43:15,Move: left
2026-05-04 14:43:16,Move: right
2026-05-04 14:43:16,Move: right
2026-05-04 14:43:16,Move: right
2026-05-04 14:43:16,Move: right
2026-05-04 14:43:16,Move: left
2026-05-04 14:43:16,Move: left
2026-05-04 14:43:17,Move: left
2026-05-04 14:43:17,Move: left
2026-05-04 14:43:17,Move: forward
2026-05-04 14:43:17,Move: forward
2026-05-04 14:43:17,Move: forward
2026-05-04 14:43:17,Move: forward
2026-05-04 14:43:18,Move: forward
2026-05-04 14:43:18,Move: forward
2026-05-04 14:43:18,Move: forward
2026-05-04 14:43:18,Move: forward
2026-05-04 14:43:18,Move: right
2026-05-04 14:43:18,Move: right
2026-05-04 14:43:18,Move: left
2026-05-04 14:43:18,Move: left
2026-05-04 14:43:18,Move: left
2026-05-04 14:43:19,Move: left
2026-05-04 14:43:19,Move: left
2026-05-04 14:43:19,Move: right
2026-05-04 14:43:19,Move: right
2026-05-04 14:43:19,Move: right
2026-05-04 14:43:19,Move: left
2026-05-04 14:43:19,Move: left
2026-05-04 14:43:19,Move: left
2026-05-04 14:43:19,Move: left
2026-05-04 14:43:20,Move: left
2026-05-04 14:43:20,Move: right
2026-05-04 14:43:20,Move: right
2026-05-04 14:43:20,Move: left
2026-05-04 14:43:20,Move: left
2026-05-04 14:43:20,Move: right
2026-05-04 14:43:20,Move: right
2026-05-04 14:43:20,Move: right
2026-05-04 14:43:20,Move: right
2026-05-04 14:43:20,Move: left
2026-05-04 14:43:20,Move: left
2026-05-04 14:43:21,Move: left
2026-05-04 14:43:21,Move: left
2026-05-04 14:43:21,Move: right
2026-05-04 14:43:21,Move: right
2026-05-04 14:43:21,Move: right
2026-05-04 14:43:21,Move: right
2026-05-04 14:43:21,Move: left
2026-05-04 14:43:21,Move: left
2026-05-04 14:43:21,Move: left
2026-05-04 14:43:21,Move: right
2026-05-04 14:43:21,Move: right
2026-05-04 14:43:21,Move: right
2026-05-04 14:43:21,Move: right
2026-05-04 14:43:22,Move: left
2026-05-04 14:43:22,Move: left
2026-05-04 14:43:22,Move: right
2026-05-04 14:43:22,Move: right
2026-05-04 14:43:22,Move: left
2026-05-04 14:43:22,Move: right
2026-05-04 14:43:22,Move: left
2026-05-04 14:43:22,Move: right
2026-05-04 14:43:23,Move: left
2026-05-04 14:43:23,Move: right
2026-05-04 14:43:23,Move: left
2026-05-04 14:43:23,Move: right
2026-05-04 14:43:23,Move: right
2026-05-04 14:43:23,Move: right
2026-05-04 14:43:23,Move: right
2026-05-04 14:43:24,Move: left
2026-05-04 14:43:24,Move: left
2026-05-04 14:43:24,Move: left
2026-05-04 14:43:24,Move: right
2026-05-04 14:43:24,Move: right
2026-05-04 14:43:24,Move: right
2026-05-04 14:43:25,Move: right
2026-05-04 14:43:25,Move: right
2026-05-04 14:43:25,Move: right
2026-05-04 14:43:25,Move: right
2026-05-04 14:43:25,Move: right
2026-05-04 14:43:25,Move: forward
2026-05-04 14:43:25,Move: forward
2026-05-04 14:43:26,Move: forward
2026-05-04 14:43:26,Move: forward
2026-05-04 14:43:26,Move: left
2026-05-04 14:43:26,Move: left
2026-05-04 14:43:26,Move: right
2026-05-04 14:43:27,Move: right
2026-05-04 14:43:27,Move: left
2026-05-04 14:43:27,Move: left
2026-05-04 14:43:28,Move: right
2026-05-04 14:43:28,Move: right
2026-05-04 14:43:28,Move: right
2026-05-04 14:43:28,Move: backward
2026-05-04 14:43:29,Move: backward
2026-05-04 14:43:29,Move: backward
2026-05-04 14:43:29,Move: backward
2026-05-04 14:43:29,Move: forward
2026-05-04 14:43:29,Move: forward
2026-05-04 14:43:29,Move: forward
2026-05-04 14:43:30,Move: right
2026-05-04 14:43:30,Move: forward
2026-05-04 14:43:30,Move: forward
2026-05-04 14:43:30,Move: forward
2026-05-04 14:43:30,Move: forward
2026-05-04 14:43:30,Move: forward
2026-05-04 14:43:30,Move: right
2026-05-04 14:43:30,Move: right
2026-05-04 14:43:30,Move: right
2026-05-04 14:43:30,Move: right
2026-05-04 14:43:30,Move: right
2026-05-04 14:43:31,Move: right
2026-05-04 14:43:31,Move: right
2026-05-04 14:43:31,Move: right
2026-05-04 14:43:31,Move: right
2026-05-04 14:43:31,Move: right
2026-05-04 14:43:31,Move: right
2026-05-04 14:43:31,Move: right
2026-05-04 14:43:32,Move: right
2026-05-04 14:43:32,Move: right
2026-05-04 14:43:32,Move: right
2026-05-04 14:43:32,Move: right
2026-05-04 14:43:32,Move: right
2026-05-04 14:43:32,Move: right
2026-05-04 14:43:32,Move: right
2026-05-04 14:43:32,Move: right
2026-05-04 14:43:33,Move: backward
2026-05-04 14:43:33,Move: backward
2026-05-04 14:43:33,Move: backward
2026-05-04 14:43:33,Move: backward
2026-05-04 14:43:33,Move: backward
2026-05-04 14:43:33,Move: backward
2026-05-04 14:43:33,Move: backward
2026-05-04 14:43:34,Move: backward
2026-05-04 14:43:34,Move: right
2026-05-04 14:43:34,Move: backward
2026-05-04 14:43:34,Move: backward
2026-05-04 14:43:34,Move: backward
2026-05-04 14:43:34,Move: left
2026-05-04 14:43:35,Move: left
2026-05-04 14:43:35,Move: left
2026-05-04 14:43:35,Move: left
2026-05-04 14:43:35,Move: left
2026-05-04 14:43:35,Move: left
2026-05-04 14:43:35,Move: left
2026-05-04 14:43:35,Move: left
2026-05-04 14:43:35,Move: forward
2026-05-04 14:43:35,Move: forward
2026-05-04 14:43:35,Move: forward
2026-05-04 14:43:35,Move: forward
2026-05-04 14:43:35,Move: forward
2026-05-04 14:43:35,Move: forward
2026-05-04 14:43:36,Move: forward
2026-05-04 14:43:36,Move: right
2026-05-04 14:43:36,Move: left
2026-05-04 14:43:36,Move: left
2026-05-04 14:43:36,Move: left
2026-05-04 14:43:37,Move: left
2026-05-04 14:43:37,Move: left
2026-05-04 14:43:37,Move: left
2026-05-04 14:43:37,Move: left
2026-05-04 14:43:37,Move: left
2026-05-04 14:43:37,Move: left
2026-05-04 14:43:37,Move: left
2026-05-04 14:43:37,Move: left
2026-05-04 14:43:37,Move: left
2026-05-04 14:43:37,Move: left
2026-05-04 14:43:37,Move: left
2026-05-04 14:43:37,Move: left
2026-05-04 14:43:37,Move: left
2026-05-04 14:43:38,Move: left
2026-05-04 14:43:38,Move: forward
2026-05-04 14:43:38,Move: forward
2026-05-04 14:43:38,Move: forward
2026-05-04 14:43:38,Move: left
2026-05-04 14:43:38,Move: left
2026-05-04 14:43:38,Move: left
2026-05-04 14:43:38,Move: left
2026-05-04 14:43:38,Move: forward
2026-05-04 14:43:38,Move: forward
2026-05-04 14:43:39,Move: forward
2026-05-04 14:43:39,Move: forward
2026-05-04 14:43:39,Move: forward
2026-05-04 14:43:39,Move: forward
2026-05-04 14:43:39,Move: forward
2026-05-04 14:43:39,Move: forward
2026-05-04 14:43:39,Move: right
2026-05-04 14:43:39,Move: forward
2026-05-04 14:43:39,Move: right
2026-05-04 14:43:39,Move: forward
2026-05-04 14:43:39,Move: right
2026-05-04 14:43:39,Move: right
2026-05-04 14:43:40,Move: left
2026-05-04 14:43:40,Move: left
2026-05-04 14:43:40,Move: left
2026-05-04 14:43:40,Move: left
2026-05-04 14:43:40,Move: left
2026-05-04 14:43:40,Move: left
2026-05-04 14:43:40,Move: left
2026-05-04 14:43:41,Move: left
2026-05-04 14:43:41,Move: left
2026-05-04 14:43:41,Move: left
2026-05-04 14:43:41,Move: left
2026-05-04 14:43:41,Move: left
2026-05-04 14:43:41,Move: left
2026-05-04 14:43:41,Move: left
2026-05-04 14:43:41,Move: forward
2026-05-04 14:43:41,Move: forward
2026-05-04 14:43:41,Move: left
2026-05-04 14:43:42,Move: left
2026-05-04 14:43:42,Move: left
2026-05-04 14:43:42,Move: left
2026-05-04 14:43:42,Move: left
2026-05-04 14:43:42,Move: forward
2026-05-04 14:43:42,Move: forward
2026-05-04 14:43:43,Move: forward
2026-05-04 14:43:43,Move: forward
2026-05-04 14:43:43,Move: forward
2026-05-04 14:43:43,Move: right
2026-05-04 14:43:43,Move: right
2026-05-04 14:43:43,Move: forward
2026-05-04 14:43:43,Move: forward
2026-05-04 14:43:43,Move: forward
2026-05-04 14:43:45,Move: left
2026-05-04 14:43:45,Move: left
2026-05-04 14:43:45,Move: left
2026-05-04 14:43:45,Move: left
2026-05-04 14:43:45,Move: left
2026-05-04 14:43:45,Move: left
2026-05-04 14:43:45,Move: left
2026-05-04 14:43:45,Move: left
2026-05-04 14:43:45,Move: left
2026-05-04 14:43:45,Move: left
2026-05-04 14:43:45,Move: left
2026-05-04 14:43:45,Move: left
2026-05-04 14:43:45,Move: left
2026-05-04 14:43:46,Move: left
2026-05-04 14:43:46,Move: left
2026-05-04 14:43:46,Move: left
2026-05-04 14:43:46,Move: left
2026-05-04 14:43:46,Move: left
2026-05-04 14:43:46,Move: left
2026-05-04 14:43:46,Move: left
2026-05-04 14:43:46,Move: left
2026-05-04 14:43:46,Move: left
2026-05-04 14:43:46,Move: left
2026-05-04 14:43:46,Move: left
2026-05-04 14:43:47,Move: left
2026-05-04 14:43:47,Move: left
2026-05-04 14:43:47,Move: left
2026-05-04 14:43:47,Move: left
2026-05-04 14:43:47,Move: left
2026-05-04 14:43:47,Move: forward
2026-05-04 14:43:47,Move: left
2026-05-04 14:43:47,Move: forward
2026-05-04 14:43:47,Move: left
2026-05-04 14:43:47,Move: forward
2026-05-04 14:43:47,Move: forward
2026-05-04 14:43:47,Move: forward
2026-05-04 14:43:47,Move: forward
2026-05-04 14:43:47,Move: forward
2026-05-04 14:43:47,Move: forward
2026-05-04 14:43:48,Move: forward
2026-05-04 14:43:48,Move: forward
2026-05-04 14:43:48,Move: left
2026-05-04 14:43:48,Move: forward
2026-05-04 14:43:48,Move: forward
2026-05-04 14:43:49,Move: forward
2026-05-04 14:43:49,Move: forward
2026-05-04 14:43:49,Move: left
2026-05-04 14:43:49,Move: right
2026-05-04 14:43:49,Move: right
2026-05-04 14:43:49,Move: right
2026-05-04 14:43:49,Move: right
2026-05-04 14:43:49,Move: right
2026-05-04 14:43:49,Move: right
2026-05-04 14:43:49,Move: right
2026-05-04 14:43:49,Move: right
2026-05-04 14:43:49,Move: right
2026-05-04 14:43:50,Move: right
2026-05-04 14:43:50,Move: right
2026-05-04 14:43:50,Move: right
2026-05-04 14:43:50,Move: forward
2026-05-04 14:43:50,Move: forward
2026-05-04 14:43:50,Move: forward
2026-05-04 14:43:50,Move: forward
2026-05-04 14:43:50,Move: forward
2026-05-04 14:43:50,Move: forward
2026-05-04 14:43:50,Move: forward
2026-05-04 14:43:50,Move: forward
2026-05-04 14:43:50,Move: forward
2026-05-04 14:43:50,Move: right
2026-05-04 14:43:51,Move: right
2026-05-04 14:43:51,Move: right
2026-05-04 14:43:51,Move: right
2026-05-04 14:43:51,Move: right
2026-05-04 14:43:51,Move: right
2026-05-04 14:43:51,Move: right
2026-05-04 14:43:51,Move: right
2026-05-04 14:43:51,Move: right
2026-05-04 14:43:52,Move: right
2026-05-04 14:43:52,Move: forward
2026-05-04 14:43:52,Move: right
2026-05-04 14:43:52,Move: forward
2026-05-04 14:43:52,Move: right
2026-05-04 14:43:52,Move: right
2026-05-04 14:43:52,Move: forward
2026-05-04 14:43:52,Move: forward
2026-05-04 14:43:52,Move: forward
2026-05-04 14:43:52,Move: forward
2026-05-04 14:43:52,Move: forward
2026-05-04 14:43:52,Move: forward
2026-05-04 14:43:52,Move: forward
2026-05-04 14:43:52,Move: right
2026-05-04 14:43:53,Move: forward
2026-05-04 14:43:53,Move: forward
2026-05-04 14:43:53,Move: forward
2026-05-04 14:43:53,Move: forward
2026-05-04 14:43:54,Move: forward
2026-05-04 14:43:54,Move: forward
2026-05-04 14:43:54,Move: forward
2026-05-04 14:43:54,Move: forward
2026-05-04 14:43:54,Move: forward
2026-05-04 14:43:54,Move: forward
2026-05-04 14:43:54,Move: right
2026-05-04 14:43:54,Move: left
2026-05-04 14:43:54,Move: backward
2026-05-04 14:43:54,Move: left
2026-05-04 14:43:55,Move: backward
2026-05-04 14:43:57,Speed: 38
2026-05-04 14:43:58,Speed: 65
2026-05-04 14:44:00,Move: right
2026-05-04 14:44:00,Move: right
2026-05-04 14:44:00,Move: right
2026-05-04 14:44:00,Move: right
2026-05-04 14:44:00,Move: right
2026-05-04 14:44:00,Move: right
2026-05-04 14:44:00,Move: right
2026-05-04 14:44:00,Move: right
2026-05-04 14:44:00,Move: right
2026-05-04 14:44:00,Move: right
2026-05-04 14:44:00,Move: right
2026-05-04 14:44:01,Move: right
2026-05-04 14:44:01,Move: right
2026-05-04 14:44:01,Move: right
2026-05-04 14:44:01,Move: forward
2026-05-04 14:44:01,Move: forward
2026-05-04 14:44:01,Move: forward
2026-05-04 14:44:01,Move: forward
2026-05-04 14:44:01,Move: left
2026-05-04 14:44:01,Move: left
2026-05-04 14:44:02,Move: forward
2026-05-04 14:44:02,Move: forward
2026-05-04 14:44:02,Move: forward
2026-05-04 14:44:02,Move: forward
2026-05-04 14:44:02,Move: forward
2026-05-04 14:44:02,Move: left
2026-05-04 14:44:02,Move: forward
2026-05-04 14:44:02,Move: forward
2026-05-04 14:44:02,Move: forward
2026-05-04 14:44:03,Move: left
2026-05-04 14:44:03,Move: left
2026-05-04 14:44:03,Move: left
2026-05-04 14:44:03,Move: left
2026-05-04 14:44:03,Move: left
2026-05-04 14:44:03,Move: right
